"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2019","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","89",""
"SURVEY","2019","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (POTASH)","31",""
"SURVEY","2019","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (SULFUR)","32",""
"SURVEY","2019","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","WHEAT","WHEAT, SPRING, DURUM - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","83",""
"SURVEY","2019","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","WHEAT","WHEAT, SPRING, DURUM - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","29",""
"SURVEY","2019","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","WHEAT","WHEAT, SPRING, DURUM - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (POTASH)","11",""
"SURVEY","2019","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","WHEAT","WHEAT, SPRING, DURUM - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (SULFUR)","8",""
"SURVEY","2019","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","WHEAT","WHEAT, SPRING, DURUM - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","98",""
"SURVEY","2019","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","WHEAT","WHEAT, SPRING, DURUM - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","84",""
"SURVEY","2019","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","WHEAT","WHEAT, SPRING, DURUM - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (POTASH)","11",""
"SURVEY","2019","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","WHEAT","WHEAT, SPRING, DURUM - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (SULFUR)","24",""
"SURVEY","2019","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","WHEAT","WHEAT, WINTER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","73",""
"SURVEY","2019","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","WHEAT","WHEAT, WINTER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","31",""
"SURVEY","2019","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","WHEAT","WHEAT, WINTER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (POTASH)","46",""
"SURVEY","2019","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","WHEAT","WHEAT, WINTER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (SULFUR)","12",""
"SURVEY","2019","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","WHEAT","WHEAT, WINTER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","88",""
"SURVEY","2019","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","WHEAT","WHEAT, WINTER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","63",""
"SURVEY","2019","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","WHEAT","WHEAT, WINTER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (POTASH)","15",""
"SURVEY","2019","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","WHEAT","WHEAT, WINTER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (SULFUR)","27",""
"SURVEY","2019","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","COTTON","COTTON - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","108",""
"SURVEY","2019","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","COTTON","COTTON - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","57",""
"SURVEY","2019","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","COTTON","COTTON - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (POTASH)","89",""
"SURVEY","2019","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","COTTON","COTTON - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (SULFUR)","19",""
"SURVEY","2019","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","COTTON","COTTON - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","98",""
"SURVEY","2019","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","COTTON","COTTON - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","78",""
"SURVEY","2019","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","COTTON","COTTON - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (POTASH)","96",""
"SURVEY","2019","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","COTTON","COTTON - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (SULFUR)","48",""
"SURVEY","2019","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","BARLEY","BARLEY - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","96",""
"SURVEY","2019","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","BARLEY","BARLEY - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","81",""
"SURVEY","2019","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","BARLEY","BARLEY - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (SULFUR)"," (D)",""
"SURVEY","2019","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","BARLEY","BARLEY - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","96",""
"SURVEY","2019","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","BARLEY","BARLEY - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","34",""
"SURVEY","2019","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","BARLEY","BARLEY - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (SULFUR)"," (D)",""
"SURVEY","2019","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","COTTON","COTTON - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","144",""
"SURVEY","2019","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","COTTON","COTTON - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","50",""
"SURVEY","2019","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","COTTON","COTTON - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (POTASH)"," (D)",""
"SURVEY","2019","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","COTTON","COTTON - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (SULFUR)"," (D)",""
"SURVEY","2019","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","COTTON","COTTON - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","96",""
"SURVEY","2019","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","COTTON","COTTON - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","28",""
"SURVEY","2019","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","COTTON","COTTON - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (POTASH)"," (D)",""
"SURVEY","2019","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","COTTON","COTTON - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (SULFUR)"," (D)",""
"SURVEY","2019","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","205",""
"SURVEY","2019","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)"," (D)",""
"SURVEY","2019","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (POTASH)"," (D)",""
"SURVEY","2019","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (SULFUR)"," (D)",""
"SURVEY","2019","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","88",""
"SURVEY","2019","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)"," (D)",""
"SURVEY","2019","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (POTASH)"," (D)",""
"SURVEY","2019","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (SULFUR)"," (D)",""
"SURVEY","2019","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","COTTON","COTTON - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","146",""
"SURVEY","2019","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","COTTON","COTTON - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","55",""
"SURVEY","2019","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","COTTON","COTTON - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (POTASH)","92",""
"SURVEY","2019","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","COTTON","COTTON - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (SULFUR)","24",""
"SURVEY","2019","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","COTTON","COTTON - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","99",""
"SURVEY","2019","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","COTTON","COTTON - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","83",""
"SURVEY","2019","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","COTTON","COTTON - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (POTASH)","94",""
"SURVEY","2019","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","COTTON","COTTON - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (SULFUR)","36",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BARLEY","BARLEY - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","67",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BARLEY","BARLEY - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","27",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BARLEY","BARLEY - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (POTASH)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BARLEY","BARLEY - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (SULFUR)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BARLEY","BARLEY - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","38",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BARLEY","BARLEY - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","23",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BARLEY","BARLEY - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (POTASH)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BARLEY","BARLEY - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (SULFUR)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","COTTON","COTTON - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","128",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","COTTON","COTTON - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","30",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","COTTON","COTTON - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (POTASH)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","COTTON","COTTON - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (SULFUR)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","COTTON","COTTON - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","95",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","COTTON","COTTON - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","26",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","COTTON","COTTON - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (POTASH)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","COTTON","COTTON - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (SULFUR)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","135",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (POTASH)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (SULFUR)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","94",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (POTASH)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (SULFUR)"," (D)",""
"SURVEY","2019","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","BARLEY","BARLEY - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","104",""
"SURVEY","2019","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","BARLEY","BARLEY - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","76",""
"SURVEY","2019","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","BARLEY","BARLEY - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (POTASH)"," (D)",""
"SURVEY","2019","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","BARLEY","BARLEY - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (SULFUR)"," (D)",""
"SURVEY","2019","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","BARLEY","BARLEY - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","89",""
"SURVEY","2019","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","BARLEY","BARLEY - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","81",""
"SURVEY","2019","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","BARLEY","BARLEY - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (POTASH)"," (D)",""
"SURVEY","2019","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","BARLEY","BARLEY - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (SULFUR)"," (D)",""
"SURVEY","2019","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","SORGHUM","SORGHUM - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","38",""
"SURVEY","2019","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","SORGHUM","SORGHUM - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)"," (D)",""
"SURVEY","2019","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","SORGHUM","SORGHUM - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (SULFUR)","9",""
"SURVEY","2019","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","SORGHUM","SORGHUM - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","57",""
"SURVEY","2019","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","SORGHUM","SORGHUM - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)"," (D)",""
"SURVEY","2019","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","SORGHUM","SORGHUM - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (SULFUR)","20",""
"SURVEY","2019","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","WHEAT","WHEAT, WINTER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","35",""
"SURVEY","2019","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","WHEAT","WHEAT, WINTER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","22",""
"SURVEY","2019","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","WHEAT","WHEAT, WINTER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (POTASH)"," (D)",""
"SURVEY","2019","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","WHEAT","WHEAT, WINTER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (SULFUR)","3",""
"SURVEY","2019","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","WHEAT","WHEAT, WINTER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","85",""
"SURVEY","2019","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","WHEAT","WHEAT, WINTER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","67",""
"SURVEY","2019","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","WHEAT","WHEAT, WINTER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (POTASH)"," (D)",""
"SURVEY","2019","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","WHEAT","WHEAT, WINTER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (SULFUR)","14",""
"SURVEY","2019","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","COTTON","COTTON - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","102",""
"SURVEY","2019","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","COTTON","COTTON - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","58",""
"SURVEY","2019","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","COTTON","COTTON - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (POTASH)","96",""
"SURVEY","2019","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","COTTON","COTTON - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (SULFUR)","19",""
"SURVEY","2019","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","COTTON","COTTON - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","98",""
"SURVEY","2019","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","COTTON","COTTON - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","88",""
